	tweet	class	prediction
9448	Free wop	2	1
8266	Bitch ass nigga, be hating on black women... Uncle Tom bitch punk.	0	1
3644	@JGardenofEden @KySportsRadio @ryanlemond But...country music listeners really are hicks and alcoholics &#128514;&#128514;	0	2
15091	"RT @CoIlegefessions: ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University"	2	1
5014	@TerryTGood @1DancingCrane The Moors used to give kids free lunch in the Bronx when I was a kid. Glad to see they are still doing good.	2	1
10929	I learnt about birds as a child. Best time to learn @BBCRadio2	2	1
6025	"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?"	0	1
19897	"RT @kreptplaydirty: Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL"	1	2
10998	I love how we can marry and still be the same queer, messy, funny, fabulous, dramatic community we've always been. Why I love us.	2	1
2120	' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC	1	2
7907	Always broke niccas how yu Robbin	1	2
1866	&#8220;@koleworld4: @what_evaittakes it's cute af bitch&#8221;&#128514;&#128514; I believe u!! It's jus getting pAss trusting u wit a needle to someone head&#128114;	1	2
10513	I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl	2	1
5915	@cnnbrk let me guess they have yellow cake too? Same crap different president	2	1
6864	@michelle_westt birds of a feather..	2	1
187	"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent"	1	2
7380	@tiffantasticc your dad is genuine happy guy because his kids aren't niggers though &#128532; jimmy is my nigga 5eva	0	1
14322	RT @05proFESSOR: Columbus found America and we killed some injuns #SinceTheCubsWonAWorldSeries	1	0
21578	Speaking of ford and garland, I need to get my sub from there. And a job application. Lol killin 2 birds with one stone!! #merica	2	1
24158	bitches be like i'm mixed wit Italian Chinese nd African American I be like bitch just cuz you ate ur&#8230; http://t.co/ZdWd3l8M	0	1
7643	"A guy claiming to be Republican called C-Span news and said ""Republicans hate that nigger Obama"" https://t.co/XZe0u7guZM"	0	1
8882	Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol	2	1
5000	@Tcrawford20 he's trash	1	2
5758	@beesands10 But that's what you call white trash with money!!!!!	0	2
10844	I impress da young white girl next doe by taking out my giant negro thang and usin it to flip da hamburgers for da #KoolQueefTribute&#160;	1	2
14875	RT @Buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner	0	1
23579	Yankee homeruns make me all tingly.	2	1
10825	I hear the birds in the summer breeze; I drive fast; I am alone at midnight.	2	1
16037	"RT @ItsGirllCode: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam bra"	2	1
8672	Charlie is an ol' hatin' fool! #Scandal	1	2
12870	Lmfao watching Brokeback Mountain with Taylor cuz we've both never seen it aha #queers @mckinley719	1	2
24736	"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?"""	2	1
21705	Sweet and innocent schoolgirl Minami Asaka&#180;s pussy&#160;eaten http://t.co/DNxBLKrQ45	1	2
13444	My nigguh	1	2
15315	"RT @Deadcollision: ""Go talk to your other hoes"" http://t.co/1H08FxpkKq"	1	2
3629	"@ItsNotHarold I'll try tomorrow RT @Harold: Gonna try and eliminate the word ""bitch"" out of my vocabulary. I need to start bettering myself"	1	2
23975	Young jezzy dat nigguh	1	2
1288	"&#8220;@FunnyPicsDepot: ""fucking white people"" http://t.co/uyjGzuX4Cc&#8221; bitch wut?"	0	1
6008	@denytheprophecy when you realize you're trash	1	2
9303	Fake tits? &#8220;@VelvetHoopD: A hoe??&#8220;@Steph_Badd: Can u guess what I was ? &#8220;@DJZeeti: Twitpic your halloween costumes&#8221; http://t.co/ECs7nlEkKa&#8221;&#8221;	2	1
4904	@SteveStockmanTX bullshit..i guess the poor have all the money..tax money movers at same rate as working people..you teabaggers are traitors	1	2
16373	RT @KiariTheStone: Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards	1	0
23469	Would you drink with a nigguh? Do you smoke weed?	1	2
6991	@onIinebaby I knew you were a faggot though	0	1
2923	@Christian_ESEM you don't know what your talking about retarded faggot	0	1
7309	@t5_harris Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU	0	2
4157	@MarkHalperin @WSJopinion @BarackObama Anything to trash this black President!!	0	1
7431	@tyler_smith55 your talking to every hick in San Antonio I ride with a big 45 in the console	1	2
18723	"RT @_MILLz5: ""@Spotlightasiaa: &#128514;&#128514;&#128514;&#128514;&#128514; why fab snapped like that http://t.co/gLKgTqIG15"" &#128514;&#128514;&#128514; ""konnnichiwa bitch"""	1	2
21385	So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!	2	1
20820	RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly&#8230;	2	1
2848	@CarelessOne92 you styl gotta get dem tweets off my nig	0	1
23063	What a fag	0	1
23103	What these bitches want from a nigga?, like on some DMX shit	0	1
3667	@JStarrTweets my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna	2	1
4466	@Ole_Boy @m10eezy yes I'm white washed because I don't go around repping my hood and saying a bunch of ignorant nig terms.	0	1
20957	Regular joes rockin tha boat that's us redneck yacht clubbb&#9728;&#127926;	2	1
1552	&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;	2	1
21853	That dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day &#128545;&#128545;&#128074;&#128298;&#128163;	0	1
2731	@BraxCity29 @maria_obregon_g @sophia_freeman1 3/4 of a citizen. I said it for you maria you spic	0	1
14589	"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7"	1	2
12441	Just hit 40 in flappy bird.&#128527;	2	1
24332	fuck ray rice ,someone crack that bitch	0	1
12456	Just posted a photo @ Yankee Stadium http://t.co/yFLU32Xh	2	1
21192	"She like ""bitch you know I got next, yasss"" http://t.co/5XVpWWFrub"	1	2
18491	RT @Woody_AFC: I saw a great chimpout 2 summers ago. A middle aged Salvadoran and his 15 Yr old son got wasted by 6 beaners at the metlife &#8230;	0	2
20219	RT @occdissent: Ann Coulter admits on FOX News that America has a negro problem. #crime #tcot #gettingreal	0	2
9291	FWM on twitter @217Emmanuel. Got #strippers #escorts #artists #hustlaz #hittaz #bitches #niggas I'm dat dude.	1	2
5985	@davidam_23 yes so you could leave fag	1	0
10811	I have no clothes that make me look like a redneck but I tried my best &#128514;	2	1
2646	@BigD757 too bad hes a faggot	1	0
7149	@sadiiex_ Lol shut up bitch..im alive! i just been going through it...but im good now	1	2
9331	Females act like they never seen a nicca who raise they kids .. The reaction makes me laugh every time	1	2
5875	@chanelisabeth @Emmasayshai #icanhashtaghoweveriwant #bitch	1	2
574	"""These sour apple bitter bitches, I'm not fuckin wit em"""	0	1
20233	RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;	2	1
2903	@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot	0	1
20193	RT @nikaaaa3: Yankees winnnn!!! &#128153;	2	1
18338	RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips	2	1
4657	@RetroReasoning I think most RPGs are for the birds. I ain't no bird brain yo	2	1
7337	@teeritz So six martinis before passing out on the couch after watching Euro-trash into the wee hours. Got it.	1	2
7169	@sassyharryballs ugly white bitch	0	1
14680	RT @BeardedGemini: &#8220;@GinaSanabria_: I have no hoes&#8221;	1	2
24023	"about to drunkenly get a free 3D printed bracelet that says ""fake ho"""	1	2
5063	@TheEllenShow stfu trash	1	2
24452	http://t.co/bPU86qzYFt Avery &#8211; Adorable and petite red haired teen plays with her shaved&#160;pussy http://t.co/Pbu9NlxaNP	1	2
16845	RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;	2	1
1892	"&#8220;@meezytk_: ""Go text your other hoes""

Me:

 http://t.co/wC5Tr4UHS6&#8221; @ayostew_"	1	2
2320	"8/16/14 MO @GovJayNixon let &#8220;kill some crackers, kill their babies"" New Black Panthers hijack his #Ferguson presser http://t.co/z2Wko9Ripz"	0	2
13597	Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine	1	2
21594	Starks being a faggot	1	0
8394	Brad Pitt is older than Charlie Sheen. What the fuckkkkkkkkkkkkk.	1	2
2370	@2014samanthaKay good enough fag	0	1
20338	RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;	0	1
7622	A bird just flew into my window?????? I hope he's okay &#128563;	2	1
22918	WTF I'mma do about my legs Charlie Murphy...	2	1
19934	RT @leandr321: I'm one of those faggots who hates the word mines	1	0
12611	Ladies love a real nicca	1	2
12943	Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm	2	1
10894	I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.	2	1
7287	@steveeearley @TheChaseUSA @MarkLabbett That cracker as big as he looks on TV?	1	2
1851	&#8220;@kaylendenise_: I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.	0	1
2799	@CRYaboutitNIGGA waddup doe Lil nicca	1	2
1093	"&#8220;@0ddtoddler: When people refer to their girlfriend as their ""bitch"" &#128528; ....&#8221; I know how it sounds but it's how we mean it lol"	1	2
1566	&#8220;@SteveStfler: Your relationship ended, not your life. stop being a whiny bitch&#8221;	1	2
16896	RT @MrCouture: I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;	2	1
15288	RT @DannyTanner: highest score on flappy bird, cant be beat http://t.co/I2qgsWiPDC	2	1
1306	&#8220;@GiantRaiderKing: @nomaambundy92 fag&#8221; but Tony :(	1	2
7792	All a nicca need is time .. #BePatient	1	2
9294	Facebook is for the birds...I'm over it	2	1
4329	@MyKat_Meows I don't know, I'm hoe-less, so I don't know where they congregate	1	2
1468	&#8220;@NiggaImTatted: Cowboys win games during the regular season but when they get to the playoffs that trash af lol&#8221; hating ass nigga	0	1
8951	Detroit nicca but I'm good in the A!!	1	2
4519	@PatDollard Fuckin muzzie cunts, should all be deported, savages	0	1
5053	@TheBlondeBetch WHOA sorry for the spell check error, its not ho it was hey so sorry	2	1
13839	OKC nigguh	1	2
13538	Need a bitch to drop it down for a niggah	0	1
346	"""@iTrapWatermelon: tweety bird tho &#128514;&#128514;&#128514;&#128514;https://t.co/JbnoNM3N1P"""	2	1
19761	RT @jaymesshaylan: fuuck jalens a slow bitch!	0	1
23879	You old bitter,salty ass niccas make my flesh crawl off my bones! Such bitches you are! #DontArgueJustAcceptIt	0	1
4384	@Negroizzle @AnastasiaPacana @IHeinz2012 @R3lentlssTr0ll @M_Overture i trusted you queer cakes! wheres the passion? she made me do it dammit	1	0
23956	You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch	2	1
9001	Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!	2	1
16910	"RT @MrRigginss: my ""bitch stfu"" game strong asf '"	1	2
2100	' I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl	1	2
11541	I'm definitely watching that mook/ lux battle today damn it!!!	2	1
17582	RT @Sam_James3: @will123_william @haydenhill13 @aknadnrye @khalilreed I don't care tho cracker	0	2
22210	These brownies are bomb!!!!!!!!! http://t.co/lKZLQQj7W1	2	1
790	#SomethingIGetAlot Are you... asian? black? Hawaiian? gay? retarded? drunk?	0	1
13218	Montana, Wisconsin, Maine, New Hampshire, North AND South Dakota, Wyoming. All places you can move an ex-hoe to and be happy.	1	2
4114	@MSoltan18 @KoredeB9 I don't suck tho, you're just mad because you're trash and I carried you. you always had 0 points	2	1
3424	@HaLaWa0402 not as sick as you muzzie trash @JewJitsuGrl @JoeDouglas1 @Darknight420 @blackorchidm16 http://t.co/KQrMhSzmpj	1	2
18844	RT @_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;	2	1
24087	b/c she likes black men and rap music? Huh lol RT @Magssca: @WaymoTheGod in general she wants to be colored	2	1
3015	@DaJetlyfe y'all niccas spark up	1	2
13126	Me and this song bird sang in the same HS gospel choir!! http://t.co/aJ5HwhpRwc	2	1
3081	@DefendWallSt Whatever! Fuck all those assholes. They're niggers, they all look alike to me.	0	1
22639	Those guys are the definition of white trash	0	2
4253	"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"	0	1
1507	&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu	2	1
18261	RT @TrueNovacane: Only pussy niggas wouldn't fuck with a chick if she has stretch marks..	0	1
9696	Girls that wear colored jeans &#128525;&#128527;&#128076;	2	1
19692	RT @ireland_roseee: @savanigga half of it will be about how you became ghetto in Compton.	1	2
19770	RT @jeffgallardo9: &#8220;@Sonali1123: Guys with colored eyes &#128525;&#8221; http://t.co/hwiPlPuxpQ	2	1
13097	"May the bird of paradise fly up your nose.
May an elephant caress you with his toes.
May your wife have runners u&#8230; http://t.co/h6e278e85s"	2	1
5262	@WHSVGrantCruise birds of a feather. You stand with PETA. I stand with sanity.	2	1
1091	&#193;lbum de fotos: gaywrites: In the Making, a project by and for queer students at Harvard, highlights the... http://t.co/XZQ9XmaQTf	0	1
10370	I can hear my mom playing flappy bird in the living room &#128514;&#128514;	2	1
5885	@charliesheen Charlie PLEASE STOP. from 1 ole fart 2 another...	2	1
12839	Lmaooo naw man RT @DipOnline Yo want in RT @HumbltonBanks: U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special	2	1
8413	Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh	0	1
12530	Kenny lee gotta be da only light skin nicca dat eat Chitlins &#128514;&#128514;	1	2
6184	@georgiathenewsa you look like a welfare bitch compared to Latinas I date and fuck. You need fashion and makeup tips tbh	0	1
22313	These rednecks around here won't like that shit...put that wall up, they say	1	2
12900	Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches	0	1
21056	Same niccas tryna be around me .. The same niccas that used to down me!	1	2
7992	Annoying yelling bint next door has locked herself out.	2	1
23553	Ya'll take note. There ain't never tornadoes where colored folk live	2	1
11169	I show do like The Jeffersons. Dat George make me wanna open up a dry cleaning stow and call all da white folk honkey	2	1
14006	"Only fags say ""swag"" shits mad retarded."	0	1
17928	RT @TM__7: &#128514;&#128514;&#128514;&#128514;&#128514;&#128513;&#128513;&#128513;&#128513;&#128588;&#128588; RT @Lizzs_Lockeroom: Watching a bird poop on your car after you just got it washed http://t.co/k6AiIVU6Ph	2	1
20346	RT @reidk_97: Flappy bird is dusty	2	1
9606	"Funniest yt comment I ever received was ""Niggers gonna nig *shrugs*"" .. lmao racist muthafucka caught me off guard"	0	1
19797	RT @jm_wags: Well I play flappy bird now and I don't know why	2	1
15497	RT @F1abraham: Crew of women hillbillies &amp; gangsters w/the director #ItsAWRAP @AxemanTheMovie @JostonTheney @RachelEReilly &#9992;&#65039;&#127916;&#127909; http://t.co&#8230;	2	1
8850	Damn I think your redskins lost @KxRxSxB	2	1
20013	RT @losthistories: DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @busboysandpoets 14th St cc: @SmithsonianAPA @D&#8230;	2	1
16047	"RT @ItsSonGoku: When niggas ask me ""Where the hoes at?"" http://t.co/eg6gxgGzFC"	0	1
21598	Stay home then bitch fuck u	0	1
504	"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5"	1	2
8365	Both trash but I guess they got tired of Chalmers trash starting RT @EverybodyHatesX: How chalmers lose his job to Norris Cole? Lmfaoooo	1	2
11802	If I were a kid today...Michelle Obama's lunch would wind up in the trash can	2	1
5524	@_XoXoKelsey_ hell naw fuck them bitches serves them right	0	1
8288	Bitches be having a nigga but want to be another nigga WCW bitch it don't work like that	0	1
12534	Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq	2	1
1112	&#8220;@A_Brown_30: Frogger, best game ever&#8221; only cuz You suck at flappy bird	2	1
1007	"&#128514;&#128514;&#128514; RT@gxdlyvisuals: ""bitch i know you got games on your phone"" http://t.co/I2HyINFIdW"	1	2
18515	RT @XdalovelyTishai: Most of these niggas go broke for these hoes	0	1
7165	@sarahVICwood im going to murder that fucking cunt	0	1
2448	@AlexAllTimeLow @JackAllTimeLow Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)	2	1
17227	RT @POONsoaker: Y'all so trash @Cowboys	1	2
14632	RT @BadNewsAli: You really are a faggot if you say that match was bad. Stop watching	1	0
7998	Another season of retweeting every one of @nikaaaa3 's Yankee tweets! &#128514;&#128514;&#128514;&#128514;	2	1
6695	@kitlange stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers	0	2
6951	@nhatty_ice49ers thank you jackass zebras	2	1
4773	@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-)	2	1
6675	@kim92493 @_NikeCaptain_ @Tae_Rhodes I was implying you we're the bro &amp; them two aint nothin but lil hoes..c'mon now I or you Kim	1	2
23599	"Yea alright redneck white trash""@CamoPearls: Stupid niggers hollering out their car going down the road trying to hit on me! Fuck y'all!"""	0	1
15712	"RT @GirlfriendNotes: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam&#8230;"	2	1
9311	Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale.	0	1
8679	Chasing these hoes, better get cash nigga	0	1
25009	that would be the stunt in which @JamesOKeefeIII crossed some water dressed as a dead man while his teabagger sheriff friend watched him.	2	1
10843	I ignore birds	2	1
2663	@Billythathird @matt_sliwinski copy my tweet again you ginzo	2	1
6857	@mflagginski I live in the eye of a white trash hurricane. Milwaukie OR. Where people use bikes BC of DUI's not to save the environment.	0	2
4669	@RickiRoma shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot	1	0
14874	RT @Buckm00se: abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L	2	1
8061	At pussy cat lounge killin it with my girlz @blaqdior and @hpmiss	2	1
4239	@MilesM_05 shut up coon.	0	1
8330	Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.	0	1
5286	@Wes_vL faggot	1	0
20134	RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;	0	1
15410	RT @Drfreezeburnn: Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.	2	1
8833	Dab r us nigguh	1	2
25248	yay I like when jacob has colored layouts	2	1
23012	We trash	1	2
15198	RT @CzarofSwag: To the retards chanting USA at the FC Dallas game, Kansas is in the USA.	1	2
693	#California is full of white trash	0	2
8585	Can't stand bitch ass niggas.	0	1
1070	&#128557;&#128557;&#128557; RT @tryna_be_famous: Brees been trash since this.... http://t.co/EvYSf5JFkt	1	2
6580	@kiara_curry i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to	0	1
9385	Flappy bird is gonna be the death of me	2	1
3436	@HaseenaBakhtali @steen020 @madraq Altyd zo geweest hoe vaak men ook zegt:dit nooit meer!LozeWoorden.PuntjeBijPaaltje vertonen z dierngedrag	2	1
20513	RT @stepheeezyy: Rt *nigga *bitch *him &#8220;@187XO_: ' I will never date a female with another niggah name on her lol . Wtf .&#8221;	0	1
17479	RT @Revenant0202: Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola.	2	1
24909	seriously these animal crackers have a slight fruit loops aftertaste. its really fucked up, it should not be this way but it is.	1	2
7052	@prettygrl_rocky ugly dyke	0	1
21782	Text me with plans nigs	1	2
9474	Fucc yo face card nicca #UMightNotGetIn #BeerandTacOS #WeTheLastOnesLeft #MilkTheCity #RespectTheCulture http://t.co/LFpQ4fHr9F	1	2
22395	This being sick is for the birds.	2	1
24245	dem niggas ca have them white hoes.... I love my beautiful black sistas....	0	1
12164	Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.	0	2
1398	&#8220;@LastWordEvan: An inning and a half away from Alex Rodriguez being eligible to play. Just a thought. #Yankees #MLB&#8221; OMG. Feel an ulcer.	2	1
24100	beanies cumming real soon http://t.co/GlLjaQb6ty	2	1
4579	@PushinUpRoses My current favorite line is Shea Moisture. It's at Target and CVS. Great for dry, curly, and/or colored hair.	2	1
9156	Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh	0	1
19048	RT @bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly	1	2
17611	RT @Scarlett_Iam: 'You'd rather live with trash,, than make it work with a good woman' #DiaryOfAMadBlackWoman	1	2
18441	"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;"	2	1
3655	@JPantsdotcom @Todd__Kincannon @the__realtony I'm partial, faggot..homo...both fairly describes the same sick twisted Assholes out there.	0	1
11237	I think I found a normal roommate again! Praise be to Jesus! These current ones are about to get their throats slit in their sleep!	2	1
5713	@atspace your 2. And 3. Nigga them hoes suck wayans brothers are not funny at all Jamie foxx should be number 2	0	1
22303	These niggas retarded... Lmfaoo	0	1
7390	@tonipmusic woahh!! Ahha I remember her from Charlie and the Chocolate Factory! Who do you think killed Lucy? I think it was Abby	2	1
1930	&#8220;@sarahecarroll: 100% of the female population needs to stop being such a bitch&#8221;	1	2
9599	Fuckkkkk!!! My nig a g tho, he gonna come back	0	1
11416	"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 

JK 

Just trolling

Fags"	0	1
12191	It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt	2	1
23479	Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...	1	2
23679	Yo if you get like over 25 of flappy bird you need to do some self evaluation because you probably have no life	2	1
19744	RT @jakeburnsmfc: @staycoolwheels @BloggerBoxing because hillbillies like sports to...	2	1
24206	chargers and raiders are both trash&#9889;&#65039;#boltupdoe	2	1
1117	&#8220;@AdderallHadMe: Adderall had me killing two birds with one stone http://t.co/wMiNpN64m2&#8221;&#128128;	2	1
3709	"@JasonMoriarty13 I remember his nephew Lucas crying and dan saying ""quit being such a pussy and grow a pair"" or something. &#128514;&#128557; dans so funny."	0	1
2198	*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*	1	2
1897	"&#8220;@mix3ddchickk: Donny a hoe&#8221;

Since when?&#191;?"	1	2
5515	@_TriggaPlease_ @kanyewest he's a faggot	0	1
13771	Not associate but ya nicca	1	2
2593	@BaconParadox for two year old Oreos?-_-	2	1
9760	Good morning coons.	0	2
3765	"@JizzAtTheScene and how am I assume shit 
,hmm cuz u don't know what fuck u talking about crackers these days."	0	1
13855	Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden	2	1
9931	Happy birthday to my pops. Old negro spiritual is 64 today lol	2	1
15511	RT @FaZeDedo: To the rejects who constantly call my house and are threatening to rape my mom, karma's a bitch. Rot in hell, faggots.	0	1
21551	Son why is our mail lady so ghetto &#128529;	1	2
16211	RT @JoeCaroselli1: Jameis Winston is a nigger	0	1
15194	"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you fuck wit a lame nigga you a lame bitch"""	0	1
15432	RT @DuncanIdunno: Smash into windshields? RT @coorslightca: The birds do it. The bees do it. Coors Light drinkers do it. You know what we'r&#8230;	2	1
10371	I can hear the birds chirpin!	2	1
21976	The Yankees still suck! @nikaaaa3	2	1
791	#SouthCarolina is full of white trash	0	2
15569	"RT @Foamposites: Random hoe: So I heard..

Me: http://t.co/YXpESFMG8f"	1	2
6003	@densonkeith most of these people are followers of followers of truth, but they themselves are still niggers... their outlook, mind &amp; all.	0	1
13354	My eyes feel so chink eyed	0	2
14601	RT @BARRYCLERJUSTE: Whatchu sayin hoe, YOU KNOW IM THE MAN HOE	2	1
1305	&#8220;@GianneNichole: Lakers really trash.&#8221;&#128686;	2	1
6990	"@oliviagobert lmao yes I kind of like it it's not that ghetto yet &amp; they are and then he says ""u feel me"" &#128525;&#128525;&#128557;&#128166;"	2	1
9615	"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one. 
 http://t.co/y09Waoe4EM&#8221;"	0	2
18457	"RT @WhenEminemSaid: When Eminem said ""Call me a faggot, cause I hate a pussy"" http://t.co/emkB7oSgqD"	1	0
15338	"RT @DerrickJaxn: I can't take any girl serious that refers to herself as a ""bitch"" or the guys she dates as ""these niggas""."	1	2
21542	Sometimes u gotta knock a nicca out tho #IJS #FreeCB	1	2
8838	Dad: Why are your eyes so red? Son: I smoked weed, Dad. Dad: Don't lie to me, you were crying because you are a faggot.	1	0
13112	Mcdonalds pipe self defence beating: http://t.co/Gk5wbObJTC This is one nigger who's hand I would shake. That's how you deal with sheboons.	0	1
206	"""@NotoriousBM95: @_WhitePonyJr_ Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo"	0	1
695	#CelebrityLeakedPhotos YEAH&gt; NOW YOU KNOW how it feels knowing the #NSA is on all our phones. Quit whining like #muslim #bitches.	1	2
17202	RT @Opatz1: Fuck michelle obama. That monkey doesnt belong in the white house	0	1
7793	All a nicca want is some Coney Island and Lous Deli tho! #DetroitNiccaInAtlantaProblems	1	2
12858	Lmfao RT @NYDailyNews: The New York @Yankees have won 27 World Series titles &#8211;&#160;the most of all-time.	2	1
9532	Fuck that niggah he so weak, he cant tell that you a freak	0	1
12274	It's out b day bitches!!!&#128540;&#128540; @koleworld4 http://t.co/IuKRTw2icw	1	2
21459	Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War	0	2
10369	I can hear birds outside!!!	2	1
15783	RT @HG_Shit: Mfs still in the same spot as 3yrs ago. Beefing with the same nighas. Sleeping with the same hoes. Eating from the same restau&#8230;	0	1
226	"""@RiahSM: #hoesaintloyal"" well they're hoes,no one expects them to be loyal"	1	2
5948	@cumkwats thank you based pee slit	2	1
4730	@RylannWilliams whooooo? Chelsey? Fuck her lol. She juss a bitch	0	1
14996	RT @ChamsFace4music: Early bird catches the worm people	2	1
19142	RT @cassidy_kelsey: Now you just reminded me why I hate you. #bitch #cantstandyou	1	2
4023	@LessThanJR And the Yankees gave you a win. :) Happy Birthday!!	2	1
2659	@BillPeriman Send all the fucking muzzies home, now doj come and get me motherfuckers	1	2
16024	RT @Isa__Lopez: @D_Lo520 but you're still a faggot	0	1
23691	Yoh brownie had me fukd up high last night	1	2
23550	Ya last nicca couldn't beat it ... I hit it like a free throw!	1	2
17386	RT @RO4reals: &lt;--- trash at it's finest &#8220;@NichyTay: Ladies if you post a picture and don't get at least 15 niggas to favorite it then you t&#8230;	1	2
24064	"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;"	2	1
